Series_Title,Released_Year,Runtime,IMDB_Rating,Director,Star1,No_of_Votes,Gross,Metascore,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_Horror,Genre_Mystery,Genre_Thriller,Genre_Western
Detachment,2011,-0.8864435864291704,-0.9053818662169387,Tony Kaye,Adrien Brody,-0.6009062251866898,-0.637812172850642,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Midnight in Paris,2011,-0.9576696188448364,-0.9053818662169387,Woody Allen,Owen Wilson,0.3496117074007616,-0.35551097301816964,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Lego Movie,2014,-0.8152175540135045,-0.9053818662169387,Christopher Miller,Phil Lord,0.1536910433093465,0.6441587058676893,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Gravity,2013,-1.1357346998840012,-0.9053818662169387,Alfonso Cuarón,Sandra Bullock,1.5141763349144228,0.725408286615471,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Star Trek Into Darkness,2013,0.32439896463715023,-0.9053818662169387,J.J. Abrams,Chris Pine,0.5791255819012247,0.4999769771384008,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Beasts of No Nation,2015,0.5024640456763151,-0.9053818662169387,Cary Joji Fukunaga,Abraham Attah,-0.6104016859527844,-0.6377490716467545,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Social Network,2010,-0.10295722985684527,-0.9053818662169387,David Fincher,Jesse Eisenberg,1.0735924564392068,-0.15578983217123124,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
X: First Class,2011,0.28878594842931726,-0.9053818662169387,Matthew Vaughn,James McAvoy,1.1363352338862367,0.09019547065505872,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Hangover,2009,-0.8152175540135045,-0.9053818662169387,Todd Phillips,Zach Galifianakis,1.3565217359186854,0.7414760997748178,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Skyfall,2012,0.7161421429233128,-0.9053818662169387,Sam Mendes,Daniel Craig,1.0908046981626198,0.8759854099163952,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Silver Linings Playbook,2012,-0.03173119744117936,-0.9053818662169387,David O. Russell,Bradley Cooper,1.1863308060370386,0.018978533587410362,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Argo,2012,-0.10295722985684527,-0.9053818662169387,Ben Affleck,Ben Affleck,0.913447094481008,0.03854241909997916,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
(500) Days of Summer,2009,-0.9932826350526693,-0.9053818662169387,Marc Webb,Zooey Deschanel,0.6067959719161009,-0.4770235146530449,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Harry Potter and the Deathly Hallows: Part 1,2010,0.8229811915468117,-0.9053818662169387,David Yates,Daniel Radcliffe,0.6278161776287493,0.8343110943904458,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Gake no ue no Ponyo,2008,-0.7796045378056715,-0.9053818662169387,Hayao Miyazaki,Cate Blanchett,-0.4534591701107322,-0.5630935468057423,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Frost/Nixon,2008,-0.03173119744117936,-0.9053818662169387,Ron Howard,Frank Langella,-0.5206547593814506,-0.5456678040965137,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Papurika,2006,-1.1713477160918342,-0.9053818662169387,Satoshi Kon,Megumi Hayashibara,-0.6183018359625542,-0.6337819093060748,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Changeling,2008,0.6449161105076469,-0.9053818662169387,Clint Eastwood,Angelina Jolie,-0.105406371653233,-0.4603655331069775,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Flipped,2010,-1.1713477160918342,-0.9053818662169387,Rob Reiner,Madeline Carroll,-0.5875355651121279,-0.6294492385649842,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Toki o kakeru shôjo,2006,-0.8864435864291704,-0.9053818662169387,Mamoru Hosoda,Riisa Naka,-0.6519531132382116,1.0011786909407823,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Death Note: Desu nôto,2006,0.11072086739015248,-0.9053818662169387,Shûsuke Kaneko,Tatsuya Fujiwara,-0.7489492296831136,0.39232706456155153,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
This Is England,2006,-0.7796045378056715,-0.9053818662169387,Shane Meadows,Thomas Turgoose,-0.483229135776174,-0.6365349157323463,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Ex Machina,2014,-0.5303134243508408,-0.9053818662169387,Alex Garland,Alicia Vikander,0.6125996024261793,-0.5115909551064157,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Efter brylluppet,2006,-0.10295722985684527,-0.9053818662169387,Susanne Bier,Mads Mikkelsen,-0.738646945086234,-0.6361139176734555,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Last King of Scotland,2006,0.0038818187666536026,-0.9053818662169387,Kevin Macdonald,James McAvoy,-0.30053549266823404,-0.5505794646997952,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Zodiac,2007,1.2147243698329742,-0.9053818662169387,David Fincher,Jake Gyllenhaal,0.5879639702293693,-0.4735972744977863,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Lucky Number Slevin,2006,-0.4590873919351749,-0.9053818662169387,Paul McGuigan,Josh Hartnett,0.07894370522851551,-0.5262592040599888,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Joyeux Noël,2005,-0.24540929468817713,-0.9053818662169387,Christian Carion,Diane Kruger,-0.7508654362812279,-0.632920963922635,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Control,2007,-0.03173119744117936,-0.9053818662169387,Anton Corbijn,Sam Riley,-0.6481604300033473,-0.6338302898806416,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Tangled,2010,-0.8152175540135045,-0.9053818662169387,Nathan Greno,Byron Howard,0.4041120459401131,0.3608960086545386,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Zwartboek,2006,0.7873681753389787,-0.9053818662169387,Paul Verhoeven,Carice van Houten,-0.6144388612575835,-0.6162848568635979,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Brokeback Mountain,2005,0.3956249970528162,-0.9053818662169387,Ang Lee,Jake Gyllenhaal,0.15100468669093736,-0.22503466259761307,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
3:10 to Yuma,2007,-0.03173119744117936,-0.9053818662169387,James Mangold,Russell Crowe,0.046160374801126766,-0.37147903015888273,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Crash,2004,-0.38786135951950895,-0.9053818662169387,Paul Haggis,Don Cheadle,0.4455565079449438,-0.36663657492041346,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Kung fu,2004,-0.8508305702213375,-0.9053818662169387,Stephen Chow,Stephen Chow,-0.4475516304709315,-0.5530533164545329,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Bourne Supremacy,2004,-0.5303134243508408,-0.9053818662169387,Paul Greengrass,Matt Damon,0.49249287307068595,0.23861382038218223,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Machinist,2004,-0.7796045378056715,-0.9053818662169387,Brad Anderson,Christian Bale,0.25897544092503977,-0.63277990656415,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Ray,2004,1.0366592887938095,-0.9053818662169387,Taylor Hackford,Jamie Foxx,-0.4136100188622264,-0.2634016322975143,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Lost in Translation,2003,-0.7439915215978385,-0.9053818662169387,Sofia Coppola,Bill Murray,0.43208193874065953,-0.4163596022280836,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Harry Potter and the Goblet of Fire,2005,1.2147243698329742,-0.9053818662169387,Mike Newell,Daniel Radcliffe,0.8402156072337731,0.8046098044636328,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Man on Fire,2004,0.8229811915468117,-0.9053818662169387,Tony Scott,Denzel Washington,0.1708360497135276,-0.2505656116700309,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Coraline,2009,-0.8152175540135045,-0.9053818662169387,Henry Selick,Dakota Fanning,-0.2320593761812319,-0.2636273469554752,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Last Samurai,2003,1.1078853212094755,-0.9053818662169387,Edward Zwick,Tom Cruise,0.3861632718560212,-0.0854060160599223,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Magdalene Sisters,2002,-0.31663532710384307,-0.9053818662169387,Peter Mullan,Eileen Walsh,-0.7571763878364212,-0.6138348048691407,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Good Bye Lenin!,2003,-0.06734421364901232,-0.9053818662169387,Wolfgang Becker,Daniel Brühl,-0.414756075440046,-0.6179474173752301,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
In America,2002,-0.6371524729743396,-0.9053818662169387,Jim Sheridan,Paddy Considine,-0.7129691654413267,-0.5608604984783907,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
I Am Sam,2001,0.32439896463715023,-0.9053818662169387,Jessie Nelson,Sean Penn,-0.399835946872272,-0.43762019573442607,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Adaptation.,2002,-0.2810223108960101,-0.9053818662169387,Spike Jonze,Nicolas Cage,-0.29072524836209834,-0.5274960851635612,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Black Hawk Down,2001,0.7517551591311458,-0.9053818662169387,Ridley Scott,Josh Hartnett,0.27676835131454824,-0.09770303977523463,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Road to Perdition,2002,-0.20979627848034416,-0.9053818662169387,Sam Mendes,Tom Hanks,-0.0820665474270777,-0.11851779571535334,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Das Experiment,2001,-0.10295722985684527,-0.9053818662169387,Oliver Hirschbiegel,Moritz Bleibtreu,-0.5588199714982801,-0.637464454572046,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Billy Elliot,2000,-0.4590873919351749,-0.9053818662169387,Stephen Daldry,Jamie Bell,-0.44901858289054053,-0.5287427767034365,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Hedwig and the Angry Inch,2001,-0.9932826350526693,-0.9053818662169387,John Cameron Mitchell,John Cameron Mitchell,-0.7387814157246981,-0.6230969959834557,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Ocean's Eleven,2001,-0.24540929468817713,-0.9053818662169387,Steven Soderbergh,George Clooney,0.7416639099939106,0.27430952568364814,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Vampire Hunter D: Bloodlust,2000,-0.7083785053900056,-0.9053818662169387,Yoshiaki Kawajiri,Andrew Philpot,-0.7471766621760859,-0.6374146362611246,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
"O Brother, Where Art Thou?",2000,-0.5659264405586738,-0.9053818662169387,Joel Coen,Ethan Coen,0.0398799847546754,-0.41174722958016846,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Interstate 60: Episodes of the Road,2002,-0.24540929468817713,-0.9053818662169387,Bob Gale,James Marsden,-0.7447653591363536,0.22936039000738515,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
"South Park: Bigger, Longer & Uncut",1999,-1.4918648619623307,-0.9053818662169387,Trey Parker,Trey Parker,-0.24932357246950623,-0.3792861524843452,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Office Space,1999,-1.2069607322996672,-0.9053818662169387,Mike Judge,Ron Livingston,-0.09815718177966479,-0.5843137344481638,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Happiness,1998,0.3956249970528162,-0.9053818662169387,Todd Solondz,Jane Adams,-0.6334939619581307,-0.6241998790637935,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Training Day,2001,-0.03173119744117936,-0.9053818662169387,Antoine Fuqua,Denzel Washington,0.35620688098725406,-0.25693277885039756,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Rushmore,1998,-1.0645086674683353,-0.9053818662169387,Wes Anderson,Jason Schwartzman,-0.31925747292349493,-0.5530700917036269,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Abre los ojos,1997,-0.13857024606467824,-0.9053818662169387,Alejandro Amenábar,Eduardo Noriega,-0.6406025688914864,-0.636334353998294,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Being John Malkovich,1999,-0.352248343311676,-0.9053818662169387,Spike Jonze,John Cusack,0.11872867730866342,-0.5244461687680049,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
As Good as It Gets,1997,0.573690078091981,-0.9053818662169387,James L. Brooks,Jack Nicholson,0.006302055099998406,0.10049198124264938,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Fifth Element,1997,0.11072086739015248,-0.9053818662169387,Luc Besson,Bruce Willis,0.49030466904476905,-0.32206316601989915,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Le dîner de cons,1998,-1.5274778781701637,-0.9053818662169387,Francis Veber,Thierry Lhermitte,-0.7220734388955256,-0.6179428603977182,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Donnie Brasco,1997,0.14633388359798544,-0.9053818662169387,Mike Newell,Al Pacino,0.017191120664721636,-0.4296708071579727,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Shine,1996,-0.6371524729743396,-0.9053818662169387,Scott Hicks,Geoffrey Rush,-0.6795134818216172,-0.46000880037068337,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Primal Fear,1996,0.21755991601365138,-0.9053818662169387,Gregory Hoblit,Richard Gere,-0.2566461099640549,-0.35899576237467,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Hamlet,1996,4.241830747498776,-0.9053818662169387,Kenneth Branagh,Kenneth Branagh,-0.7264529030982335,-0.6162045475972502,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
A Little Princess,1995,-0.9220566026370034,-0.9053818662169387,Alfonso Cuarón,Liesel Matthews,-0.7379287496308004,-0.5883215563709447,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Do lok tin si,1995,-0.8508305702213375,-0.9053818662169387,Kar-Wai Wong,Leon Lai,-0.7556758177571961,0.2718783234575234,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Il postino,1994,-0.5303134243508408,-0.9053818662169387,Michael Radford,Massimo Troisi,-0.7337601598384113,-0.5294707538609617,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Clerks,1994,-1.1001216836761682,-0.9053818662169387,Kevin Smith,Brian O'Halloran,-0.19022372686450545,-0.6224898185289259,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Short Cuts,1993,2.318727872275796,-0.9053818662169387,Robert Altman,Andie MacDowell,-0.7072480510048513,-0.6077649655468262,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Philadelphia,1993,0.07510785118231952,-0.9053818662169387,Jonathan Demme,Tom Hanks,-0.15135254389573904,-0.25348760932894604,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Muppet Christmas Carol,1992,-1.3494127971309988,-0.9053818662169387,Brian Henson,Michael Caine,-0.6827285525412604,-0.5024444196833633,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Malcolm X,1992,2.8173100991854576,-0.9053818662169387,Spike Lee,Denzel Washington,-0.5741710173393143,-0.3985274179186975,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
The Last of the Mohicans,1992,-0.38786135951950895,-0.9053818662169387,Michael Mann,Daniel Day-Lewis,-0.3767742323756676,-0.262534731999138,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Kurenai no buta,1992,-1.0288956512605023,-0.9053818662169387,Hayao Miyazaki,Shûichirô Moriyama,-0.5986844035011569,3.6976526421874127,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Glengarry Glen Ross,1992,-0.8152175540135045,-0.9053818662169387,James Foley,Al Pacino,-0.5435881155413392,-0.5848096937921521,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
A Few Good Men,1992,0.5380770618841481,-0.9053818662169387,Rob Reiner,Tom Cruise,-0.11706558723825099,0.06498221654324086,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Fried Green Tomatoes,1991,0.25317293222148435,-0.9053818662169387,Jon Avnet,Kathy Bates,-0.6318650335421897,-0.2281452474874462,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Barton Fink,1991,-0.24540929468817713,-0.9053818662169387,Joel Coen,Ethan Coen,-0.4903683042182715,-0.607551245291465,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Miller's Crossing,1990,-0.2810223108960101,-0.9053818662169387,Joel Coen,Ethan Coen,-0.4519158139192685,-0.6128919134883472,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Who Framed Roger Rabbit,1988,-0.6727654891821726,-0.9053818662169387,Robert Zemeckis,Bob Hoskins,-0.2801998647514032,0.14016335093126644,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Spoorloos,1988,-0.5659264405586738,-0.9053818662169387,George Sluizer,Bernard-Pierre Donnadieu,-0.7325927102044724,1.1921707871428322,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False
Withnail & I,1987,-0.5659264405586738,-0.9053818662169387,Bruce Robinson,Richard E. Grant,-0.7129905584974461,-0.6304806527163527,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Last Emperor,1987,1.428402467079972,-0.9053818662169387,Bernardo Bertolucci,John Lone,-0.5481723418526175,-0.4193506062571597,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Empire of the Sun,1987,1.0722723050016425,-0.9053818662169387,Steven Spielberg,Christian Bale,-0.48292046453788123,-0.5275317300804528,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Der Name der Rose,1986,0.25317293222148435,-0.9053818662169387,Jean-Jacques Annaud,Sean Connery,-0.5246246993670177,-0.6025786276516625,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Blue Velvet,1986,-0.10295722985684527,-0.9053818662169387,David Lynch,Isabella Rossellini,-0.28241251798431355,-0.5956250530834825,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Purple Rose of Cairo,1985,-1.4562518457544977,-0.9053818662169387,Woody Allen,Mia Farrow,-0.6924960107351575,-0.5852768088614527,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
After Hours,1985,-0.9220566026370034,-0.9053818662169387,Martin Scorsese,Griffin Dunne,-0.6541932718289896,-0.5854326863465839,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Zelig,1983,-1.5630908943779966,-0.9053818662169387,Woody Allen,Woody Allen,-0.7145644761976516,-0.5794697320262816,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Verdict,1982,0.21755991601365138,-0.9053818662169387,Sidney Lumet,Paul Newman,-0.726132007256444,-0.3695234898223265,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Star Trek II: The Wrath of Khan,1982,-0.352248343311676,-0.9053818662169387,Nicholas Meyer,William Shatner,-0.49200640108683497,-0.245584830274664,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
First Blood,1982,-1.0645086674683353,-0.9053818662169387,Ted Kotcheff,Sylvester Stallone,-0.14410335402217084,-0.40328838484751084,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Ordinary People,1980,0.03949483497448656,-0.9053818662169387,Robert Redford,Donald Sutherland,-0.6925051791877801,-0.3655435967988379,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Airplane!,1980,-1.2425737485075,-0.9053818662169387,Jim Abrahams,David Zucker,-0.17973501706430053,-0.22326242120911988,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Rupan sansei: Kariosutoro no shiro,1979,-0.8152175540135045,-0.9053818662169387,Hayao Miyazaki,Yasuo Yamada,-0.7538879694957975,3.1539332188038753,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Halloween,1978,-1.1357346998840012,-0.9053818662169387,John Carpenter,Donald Pleasence,-0.12403972353314249,-0.40434755377785186,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False
Le locataire,1976,0.11072086739015248,-0.9053818662169387,Roman Polanski,Roman Polanski,-0.7145400269906581,-0.6285909796093352,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Love and Death,1975,-1.3494127971309988,-0.9053818662169387,Woody Allen,Woody Allen,-0.7263123201580209,3.068971686355545,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Taking of Pelham One Two Three,1974,-0.6727654891821726,-0.9053818662169387,Joseph Sargent,Walter Matthau,-0.7547589724949404,2.6465615415204407,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Blazing Saddles,1974,-1.0645086674683353,-0.9053818662169387,Mel Brooks,Cleavon Little,-0.4513932121197827,-0.04366974852419608,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Serpico,1973,0.25317293222148435,-0.9053818662169387,Sidney Lumet,Al Pacino,-0.5004505459522097,-0.4899152537828571,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Enter the Dragon,1973,-0.7439915215978385,-0.9053818662169387,Robert Clouse,Bruce Lee,-0.5413418446488129,-0.5137946119237888,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Deliverance,1972,-0.49470040814300786,-0.9053818662169387,John Boorman,Jon Voight,-0.5346824918939624,-0.6030635477673768,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The French Connection,1971,-0.6727654891821726,-0.9053818662169387,William Friedkin,Gene Hackman,-0.5000410217350688,-0.5604055768063408,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Dirty Harry,1971,-0.7439915215978385,-0.9053818662169387,Don Siegel,Clint Eastwood,-0.39852485814724636,-0.4595685694787564,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Where Eagles Dare,1968,1.2503373860408071,-0.9053818662169387,Brian G. Hutton,Richard Burton,-0.6777928688794507,3.6241681909188292,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Odd Couple,1968,-0.6371524729743396,-0.9053818662169387,Gene Saks,Jack Lemmon,-0.7399580338112596,-0.4166492339680017,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Dirty Dozen,1967,0.9654332563781436,-0.9053818662169387,Robert Aldrich,Lee Marvin,-0.6311254450306368,-0.4128048264527652,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Belle de jour,1967,-0.8152175540135045,-0.9053818662169387,Luis Buñuel,Catherine Deneuve,-0.7133634089040967,-0.6380352757038062,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
A Man for All Seasons,1966,-0.10295722985684527,-0.9053818662169387,Fred Zinnemann,Paul Scofield,-0.7410276866172245,-0.49712880988793023,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Repulsion,1965,-0.6371524729743396,-0.9053818662169387,Roman Polanski,Catherine Deneuve,-0.687053006028233,1.55428067730313,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Zulu,1964,0.5380770618841481,-0.9053818662169387,Cy Endfield,Stanley Baker,-0.72642845389124,3.2931051278433245,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Goldfinger,1964,-0.4590873919351749,-0.9053818662169387,Guy Hamilton,Sean Connery,-0.30431289514872745,-0.3840448160500713,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Birds,1963,-0.13857024606467824,-0.9053818662169387,Alfred Hitchcock,Rod Taylor,-0.3115865342292891,-0.5814352370199954,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Cape Fear,1962,-0.6015394567665068,-0.9053818662169387,J. Lee Thompson,Gregory Peck,-0.7555902455327189,3.657093413088784,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Peeping Tom,1960,-0.7796045378056715,-0.9053818662169387,Michael Powell,Karlheinz Böhm,-0.7406242747018321,-0.6377485940595917,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Magnificent Seven,1960,0.1819468998058184,-0.9053818662169387,John Sturges,Yul Brynner,-0.5683643306783617,-0.6137645498075435,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Les yeux sans visage,1960,-1.1713477160918342,-0.9053818662169387,Georges Franju,Pierre Brasseur,-0.7520359420660411,-0.6379040486810892,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Invasion of the Body Snatchers,1956,-1.5274778781701637,-0.9053818662169387,Don Siegel,Kevin McCarthy,-0.6994120801634395,0.5757049587775863,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Rebel Without a Cause,1955,-0.4234743757273419,-0.9053818662169387,Nicholas Ray,James Dean,-0.5816769238863141,0.8196406415711109,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Ladykillers,1955,-1.1357346998840012,-0.9053818662169387,Alexander Mackendrick,Alec Guinness,-0.7555688524765996,1.0200799491392716,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Sabrina,1954,-0.352248343311676,-0.9053818662169387,Billy Wilder,Humphrey Bogart,-0.6548656250213104,0.3544917538460593,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Quiet Man,1952,0.21755991601365138,-0.9053818662169387,John Ford,John Wayne,-0.7304686853469133,-0.5856814296605519,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Day the Earth Stood Still,1951,-1.1001216836761682,-0.9053818662169387,Robert Wise,Michael Rennie,-0.603216675247574,3.814692838735538,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The African Queen,1951,-0.6371524729743396,-0.9053818662169387,John Huston,Humphrey Bogart,-0.6179901085733872,-0.6354991535478497,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Gilda,1946,-0.4590873919351749,-0.9053818662169387,Charles Vidor,Rita Hayworth,-0.7509021100917181,2.0096293769498175,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Fantasia,1940,0.07510785118231952,-0.9053818662169387,James Algar,Samuel Armstrong,-0.5654823804040047,-0.2580462036723813,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Invisible Man,1933,-1.8479950240406604,-0.9053818662169387,James Whale,Claude Rains,-0.7426749519384106,0.8482815138761467,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False
Dark Waters,2019,0.11072086739015248,-1.2685514876437125,Todd Haynes,Mark Ruffalo,-0.6518308672032441,1.4919079182106731,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Searching,2018,-0.7439915215978385,-1.2685514876437125,Aneesh Chaganty,John Cho,-0.4060185400907494,-0.5087154873718115,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Once Upon a Time... in Hollywood,2019,1.357176434664306,-1.2685514876437125,Quentin Tarantino,Leonardo DiCaprio,0.8484366530853323,0.07076574733631172,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Nelyubov,2017,0.14633388359798544,-1.2685514876437125,Andrey Zvyagintsev,Maryana Spivak,-0.7454804984409129,-0.6353487235412945,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Florida Project,2017,-0.4234743757273419,-1.2685514876437125,Sean Baker,Brooklynn Prince,-0.5455593328551889,-0.6087928375934039,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Just Mercy,2019,0.5024640456763151,-1.2685514876437125,Destin Daniel Cretton,Michael B. Jordan,-0.6936053935024868,0.7523000208110149,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Gifted,2017,-0.7796045378056715,-1.2685514876437125,Marc Webb,Chris Evans,-0.5319227876545728,-0.5147835556417304,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
